,Released,Movie,Genre,Budget,Revenue,Trailer,Year
14983,7/21/00 0:00,Rififi,,,471430,,2000
14984,12/31/11 0:00,Rififi,,,0,,2011
14985,1/14/14 0:00,Du rififi chez les hommes,Thriller/Suspense,,0,,2014
14986,12/31/10 0:00,The Rig,,,0,,2010
14987,8/24/07 0:00,Right at Your Door,Thriller/Suspense,,64802,,2007
14988,12/31/10 0:00,Right Hand Drive,,,0,,2010
14989,1/1/87 0:00,The Right Hand Man,Drama,,13000,,1987
14990,3/14/14 0:00,The Right Kind of Wrong,Drama,,2098,,2014
14991,10/21/83 0:00,The Right Stuff,Action,27000000,21500000,,1983
14992,12/31/11 0:00,The Righteous and the Wicked,Western,,0,,2011
14993,9/12/08 0:00,Righteous Kill,Thriller/Suspense,60000000,40081410,,2008
14994,12/31/06 0:00,Righteous Ties,,,0,,2006
14995,5/7/12 0:00,Der Ring des Nibelungen,Concert/Performance,,0,,2012
14996,6/4/13 0:00,Ring of Fire,Drama,,0,,2013
14997,10/18/02 0:00,The Ring,Horror,48000000,129094024,,2002
14998,4/9/13 0:00,Ring the Bell,Drama,,0,,2013
14999,3/18/05 0:00,The Ring Two,Horror,50000000,75941727,,2005
15000,12/23/05 0:00,The Ringer,Comedy,,35428675,,2005
15001,4/15/11 0:00,Rio,Adventure,90000000,143619809,Play,2011
15002,4/11/14 0:00,Rio 2,Adventure,,0,Play,2014
15003,1/1/59 0:00,Rio Bravo,,,5800000,,1959
15004,12/31/11 0:00,Rio Eu Te Amo Rio I Love You,Romantic Comedy,,0,,2011
15005,12/31/70 0:00,Rio Lobo,Western,,0,,1970
15006,7/19/13 0:00,R.I.P.D.,Action,130000000,33618855,Play,2013
15007,12/31/11 0:00,Ripley's Believe It or Not!,,,0,,2011
15008,7/11/08 0:00,Ripple Effect,Drama,,14059,,2008
15009,7/12/02 0:00,Riri Shushu no subete,Drama,,24846,,2002
15010,2/17/11 0:00,Rise,Documentary,,0,,2011
15011,12/31/12 0:00,Rise & Fall of a White Collar Hooligan,Drama,,0,,2012
15012,8/14/08 0:00,The Rise and Fall of Miss Thang,Drama,10000,401,,2008
15013,11/3/11 0:00,Rise & Shine: The Jay DeMerit Story,Documentary,,0,,2011
15014,6/1/07 0:00,Rise: Blood Hunter,Horror,,114306,,2007
15015,8/5/11 0:00,Rise of the Planet of the Apes,Adventure,93000000,176760185,Play,2011
15016,12/31/13 0:00,Rise of the Dinosaurs,Horror,,0,,2013
15017,12/2/08 0:00,Rise of the Footsoldier,,,0,,2008
15018,11/21/12 0:00,Rise of the Guardians,Adventure,145000000,103412758,Play,2012
15019,7/26/13 0:00,Rising From Ashes,Documentary,,37673,,2013
15020,10/22/10 0:00,Rising Stars,Drama,,0,,2010
15021,7/30/93 0:00,Rising Sun,Drama,,63095271,,1993
15022,8/12/05 0:00,The Rising,Drama,,939363,,2005
15023,2/27/04 0:00,Risk/Reward,,,2517,,2004
15024,8/5/83 0:00,Risky Business,Comedy,,63541777,,1983
15025,12/31/87 0:00,"Rita, Sue and Bob Too",,,124167,,1987
15026,1/28/11 0:00,The Rite,Horror,37000000,33047633,Play,2011
15027,12/31/11 0:00,Rites of Passage,,,0,,2011
15028,7/27/12 0:00,Rites of Spring,Thriller/Suspense,,0,,2012
15029,8/21/12 0:00,"Riti, magie nere e segrate orge nel trecento",Horror,,0,,2012
15030,12/31/13 0:00,Ritual,Horror,,0,,2013
15031,12/31/13 0:00,Ritual,,,0,,2013
15032,12/31/11 0:00,The Rivals,Drama,,0,,2011
15033,12/31/11 0:00,River of Darkness,Horror,,0,,2011
15034,4/30/54 0:00,River of No Return,Western,,3800000,,1954
15035,12/31/10 0:00,A River Of Skulls,Western,,0,,2010
15036,9/12/05 0:00,River Queen,Drama,,0,,2005
15037,9/21/84 0:00,The River Rat,Action,,790254,,1984
15038,11/13/98 0:00,River Red,,,2197,,1998
15039,10/9/92 0:00,A River Runs Through It,Drama,,43440294,,1992
15040,9/20/11 0:00,The River Murders,Thriller/Suspense,,0,,2011
15041,12/17/84 0:00,The River,Drama,,8818672,,1984
15042,7/27/01 0:00,The River,,,6087,,2001
15043,11/8/11 0:00,The River Why,Drama,,0,,2011
15044,9/30/94 0:00,The River Wild,Action,45000000,46815000,,1994
15045,12/31/06 0:00,Riverdead,,,0,,2006
15046,1/12/10 0:00,The Riverman,,,0,,2010
15047,6/28/02 0:00,Rivers and Tides,Documentary,,2200276,,2002
15048,5/8/87 0:00,River's Edge,,,4600000,,1987
15049,2/20/07 0:00,River's End,Drama,,0,,2007
15050,2/22/08 0:00,La RiviÃ¨re aux Castors,Drama,,360886,,2008
15051,1/21/01 0:00,Les RiviÃ¨res Pourpres,Drama,,632548,,2001
15052,6/24/05 0:00,Rize,Documentary,700000,3278611,,2005
15053,9/27/02 0:00,Road,,,107676,,2002
15054,5/25/01 0:00,The Road Home,Drama,,1280090,,2001
15055,5/19/89 0:00,Road House,Action,10000000,30050028,,1989
15056,11/25/09 0:00,The Road,Drama,25000000,8114270,Play,2009
15057,5/11/12 0:00,The Road,Horror,,92476,,2012
15058,3/31/00 0:00,The Road to El Dorado,Adventure,95000000,50802661,,2000
15059,12/31/11 0:00,The Road to Freedom,,,0,,2011
15060,6/23/06 0:00,The Road to Guantanamo,Drama,,326876,,2006
15061,7/2/04 0:00,The Road to Love,Drama,,867,,2004
15062,6/10/11 0:00,Road to Nowhere,Thriller/Suspense,,40294,,2011
15063,7/11/14 0:00,Road to Paloma,Drama,,0,,2014
15064,1/26/01 0:00,The Road to Park City,,,1216,,2001
15065,7/12/02 0:00,The Road to Perdition,Drama,80000000,104054514,,2002
15066,2/16/01 0:00,Road to Redemption,,,236823,,2001
15067,12/31/02 0:00,Road to Riches,Comedy,,0,,2002
15068,12/25/47 0:00,Road to Rio,,,4500000,,1947
15069,1/1/40 0:00,Road to Singapore,Comedy,,3200000,,1940
15070,3/28/14 0:00,Road to the Open,Comedy,,0,,2014
15071,10/28/94 0:00,The Road to Wellville,Comedy,,6487257,,1994
15072,12/31/10 0:00,Road Train,,,0,,2010
15073,5/19/00 0:00,Road Trip,Comedy,16000000,68525609,,2000
15074,8/11/09 0:00,Road Trip: Beer Pong,,,0,,2009
15075,6/13/80 0:00,Roadie,Comedy,,4226370,,1980
15076,1/6/12 0:00,Roadie,Drama,,7825,,2012
15077,12/31/10 0:00,Roadkill,Horror,,0,,2010
15078,12/31/94 0:00,Roadracers,Drama,,0,,1994
15079,1/1/92 0:00,Roadside Prophets,,,147724,,1992
15080,10/24/08 0:00,Roadside Romeo,Adventure,2000000,55202,,2008
15081,1/1/81 0:00,Roar,,17000000,2000000,,1981
15082,12/31/06 0:00,Rob-B-Hood,,,0,,2006
15083,4/7/95 0:00,Rob Roy,Drama,28000000,31390587,,1995
15084,3/21/14 0:00,Rob the Mob,Drama,,43586,,2014
15085,9/22/09 0:00,Rob Zombie Presents The Haunted World of El Superbeasto,,,0,,2009
15086,9/16/53 0:00,The Robe,,5000000,36000000,,1953
15087,2/27/09 0:00,Robert Blecker Wants Me Dead,,,9166,,2009
15088,9/28/10 0:00,Robert Motherwell and the New York School: Storming the Citadel,Documentary,,0,,2010
15089,7/9/10 0:00,Predators,Action,40000000,52000688,Play,2010
15090,3/11/76 0:00,Robin and Marian,,5000000,8000000,,1976
15091,11/8/73 0:00,Robin Hood,Adventure,,32056467,,1973
15092,5/14/10 0:00,Robin Hood,Action,210000000,105487148,Play,2010
15093,12/31/12 0:00,Robin Hood: Ghosts of Sherwood 3D,Comedy,,0,,2012
15094,7/28/93 0:00,Robin Hood: Men in Tights,Comedy,,35699287,,1993
15095,6/14/91 0:00,Robin Hood: Prince of Thieves,Adventure,50000000,165493908,,1991
15096,7/17/87 0:00,RoboCop,Action,13000000,53424681,,1987
15097,2/12/14 0:00,RoboCop,Action,120000000,57279423,Play,2014
15098,6/22/90 0:00,RoboCop 2,Action,,45681173,,1990
15099,11/5/93 0:00,RoboCop 3,Action,22000000,10696210,,1993
15100,12/31/11 0:00,Robopocalypse,,,0,,2011
15101,10/1/10 0:00,Robot,Action,,2276427,,2010
15102,8/17/12 0:00,Robot & Frank,Drama,,3317468,,2012
15103,2/13/04 0:00,Robot Stories,,,131451,,2004
15104,12/31/07 0:00,Robot Taekwon V,,,0,,2007
15105,12/31/11 0:00,Robotech,,,0,,2011
15106,3/11/05 0:00,Robots,Adventure,80000000,128200012,,2005
15107,4/1/92 0:00,Rock-a-Doodle,Adventure,,11657385,,1992
15108,4/15/83 0:00,Rock & Rule,,,0,,1983
15109,3/2/07 0:00,Rock Bottom,,,12890,,2007
15110,6/15/12 0:00,Rock of Ages,Musical,70000000,38518613,Play,2012
15111,12/31/08 0:00,Rock On,,,0,,2008
15112,6/3/05 0:00,Rock School,Documentary,,64310,,2005
15113,12/31/09 0:00,Rock Slyde,,,0,,2009
15114,9/7/01 0:00,Rock Star,Drama,38000000,16991902,,2001
15115,6/7/96 0:00,The Rock,Action,75000000,134069511,,1996
15116,4/11/07 0:00,Rock the Bells,,,1948,,2007
15117,7/7/07 0:00,Rockaway,Drama,2000000,0,,2007
15118,8/20/08 0:00,The Rocker,Comedy,15000000,6409528,,2008
15119,9/2/88 0:00,Rocket Gibraltar,,,187349,,1988
15120,10/10/97 0:00,Rocket Man,Comedy,,15448043,,1997
15121,10/26/07 0:00,The Rocket Post,Drama,,0,,2007
15122,8/10/07 0:00,Rocket Science,Comedy,,712391,,2007
15123,12/11/09 0:00,Rocket Singh: Salesman of the Year,,1070000,164649,,2009
15124,1/10/14 0:00,The Rocket,Drama,,46171,,2014
15125,6/21/91 0:00,The Rocketeer,Action,,46573027,,1991
15126,12/31/10 0:00,Rockfish,,,0,,2010
15127,10/8/08 0:00,RocknRolla,Action,18000000,5700626,,2008
15128,6/11/13 0:00,Rockshow: Paul McCartney & Wings,Concert/Performance,,0,,2013
15129,11/11/11 0:00,Rockstar,Drama,,985912,,2011
15130,12/31/10 0:00,Rocksteady,,,0,,2010
15131,11/21/76 0:00,Rocky,,1000000,117235147,,1976
15132,6/15/79 0:00,Rocky 2,Action,,85182160,,1979
15133,5/28/82 0:00,Rocky 3,Action,,125049125,,1982
15134,12/20/06 0:00,Rocky Balboa,Drama,24000000,70269899,,2006
15135,9/26/75 0:00,The Rocky Horror Picture Show,Musical,1200000,139876417,,1975
15136,11/27/85 0:00,Rocky IV,Drama,,127873716,,1985
15137,10/19/10 0:00,Rocky Mountain Christmas,Concert/Performance,,0,,2010
15138,9/6/13 0:00,Rocky Mountains 3D,Documentary,,0,,2013
15139,9/21/01 0:00,Rocky Road,,,991,,2001
15140,11/16/90 0:00,Rocky V,Action,,40946358,,1990
15141,12/29/10 0:00,Det rode kapel,Documentary,,6196,,2010
15142,12/20/89 0:00,Roger & Me,Documentary,140000,6706368,,1989
15143,10/25/02 0:00,Roger Dodger,Black Comedy,,1266828,,2002
15144,12/31/11 0:00,Roger Rabbit 2,,,0,,2011
15145,4/25/08 0:00,Rogue,Horror,,10452,,2008
15146,12/31/10 0:00,Rogue River,Horror,,0,,2010
15147,5/11/10 0:00,Rogues of Sherwood Forest,Drama,,0,,2010
15148,5/11/01 0:00,"Roi Danse, Le",,,149507,,2001
15149,5/13/05 0:00,Rois & Reine (Kings and Queens),Drama,,289592,,2005
15150,12/31/11 0:00,Rokku: Wanko No Shima,,,0,,2011
15151,11/7/08 0:00,Role Models,Comedy,,67300955,,2008
15152,9/23/05 0:00,Roll Bounce,Comedy,10000000,17380866,,2005
15153,12/19/79 0:00,Roller Boogie,Comedy,,775133,,1979
15154,2/8/02 0:00,Rollerball,Action,70000000,18990542,,2002
15155,1/1/75 0:00,Rollerball (1975),,,30000000,,1975
15156,4/3/09 0:00,Rolling,Drama,,113132,,2009
15157,12/31/03 0:00,Rolling Kansas,Comedy,,0,,2003
15158,12/11/81 0:00,Rollover,Drama,,10217873,,1981
15159,4/25/08 0:00,Roman de Gare,Drama,,1852764,,2008
15160,3/26/13 0:00,Roman Polanski: Odd Man Out,Documentary,,0,,2013
15161,7/11/08 0:00,Roman Polanski: Wanted and Desired,Documentary,,59192,,2008
15162,9/17/99 0:00,Romance,Drama,,1585642,,1999
15163,9/7/07 0:00,Romance and Cigarettes,Comedy,11000000,551002,,2007
15164,3/30/84 0:00,Romancing the Stone,Adventure,,75078260,,1984
15165,10/7/83 0:00,Romantic Comedy,Comedy,,5140538,,1983
15166,11/1/06 0:00,RomÃ¡ntico,Documentary,,29460,,2006
15167,9/10/10 0:00,The Romantics,Comedy,,106524,Play,2010
15168,12/31/11 0:00,Rome,,,0,,2011
15169,11/28/08 0:00,Rome & Jewel,Drama,,470,,2008
15170,10/8/68 0:00,Romeo and Juliet,,,38901218,,1968
15171,11/1/96 0:00,Romeo+Juliet,Drama,14500000,46338728,,1996
15172,10/11/13 0:00,Romeo & Juliet,Drama,,1162635,Play,2013
15173,2/13/14 0:00,Romeo and Juliet,Concert/Performance,,0,,2014
15174,7/8/11 0:00,Romeo and Juliet in Yiddish,Drama,,0,,2011
15175,10/27/06 0:00,Romeo & Juliet: Sealed with a Kiss,Adventure,,463002,,2006
15176,12/15/06 0:00,Romeo et Juliette,Drama,,1386582,,2006
15177,2/4/94 0:00,Romeo Is Bleeding,Drama,10000000,3275585,,1994
15178,3/22/00 0:00,Romeo Must Die,Action,25000000,55973336,,2000
15179,12/31/11 0:00,Romeo Onze,Drama,,30672,,2011
15180,9/16/11 0:00,Romeos,Drama,,0,,2011
15181,5/27/11 0:00,Rompecabezas,Drama,,0,,2011
15182,1/1/92 0:00,Romper Stomper,,,175340,,1992
15183,2/29/08 0:00,"Romulus, My Father",Drama,,4283,,2008
15184,4/25/97 0:00,Romy and Michelle's High School Reunion,Comedy,,29235353,,1997
15185,5/28/13 0:00,Ron White: A Little Unprofessional,Concert/Performance,,0,,2013
15186,4/21/09 0:00,Ron White: Behavioral Problems,Concert/Performance,,0,,2009
15187,3/28/06 0:00,Ron White - You Can't Fix Stupid,,,0,,2006
15188,3/8/08 0:00,La Rondine,Concert/Performance,,49088,,2008
15189,9/25/98 0:00,Ronin,Action,55000000,41610884,,1998
15190,1/1/89 0:00,Rooftops,,,2043889,,1989
15191,7/7/93 0:00,Rookie of the Year,Comedy,,53579269,,1993
15192,3/29/02 0:00,The Rookie,Drama,22000000,75600072,,2002
15193,12/7/90 0:00,The Rookie,Comedy,,21633874,,1990
15194,12/31/09 0:00,Rookies,Drama,,0,,2009
15195,4/6/06 0:00,Room,Drama,,5228,,2006
15196,3/29/13 0:00,Room 237,Documentary,,263411,,2013
15197,10/27/00 0:00,A Room for Romeo Brass,,5250000,20097,,2000
15198,3/7/86 0:00,A Room with a View,Comedy,,20966644,,1986
15199,2/4/11 0:00,The Roommate,Thriller/Suspense,16000000,37300107,Play,2011
15200,3/3/95 0:00,Roommates,Comedy,,12076989,,1995
15201,10/21/05 0:00,The Roost,Horror,,5642,,2005
15202,1/1/75 0:00,Rooster Cogburn,Western,,8000000,,1975
15203,7/14/95 0:00,Roosters,Drama,,113354,,1995
15204,2/4/05 0:00,Rory O'Shea Was Here,Drama,,23844,,2005
15205,2/24/95 0:00,Rosalie,Musical,,0,,1995
15206,1/1/89 0:00,Rosalie Goes Shopping,,,574080,,1989
15207,8/28/87 0:00,The Rosary Murders,Thriller/Suspense,,1730337,,1987
15208,11/7/79 0:00,The Rose,Drama,8500000,29200000,,1979
15209,4/28/95 0:00,Les roseaux sauvages,Drama,,759196,,1995
15210,6/12/68 0:00,Rosemary's Baby,,3200000,33395426,,1968
15211,6/4/10 0:00,Rosencrantz and Guildenstein are Undead,Comedy,,71007,,2010
15212,2/8/91 0:00,Rosencrantz and Guildenstern Are Dead,,,739104,,1991
15213,8/20/04 0:00,Rosenstrasse,Drama,,732036,,2004
15214,11/5/99 0:00,Rosetta,,,261475,,1999
15215,2/21/97 0:00,Rosewood,Drama,,13104494,,1997
15216,12/31/11 0:00,Rosewood Lane,Thriller/Suspense,,0,,2011
15217,7/23/99 0:00,Rosie,,,30310,,1999
15218,9/18/12 0:00,Il rosso segno della follia,Thriller/Suspense,,0,,2012
15219,12/31/08 0:00,Die Rote Zora,,,0,,2008
15220,9/30/08 0:00,Rothko s Rooms / Mark Rothko,Documentary,,0,,2008
15221,6/19/80 0:00,Rough Cut,,,16656125,,1980
15222,12/31/08 0:00,Rough Cut,,,0,,2008
15223,5/30/97 0:00,Rough Magic,,,171979,,1997
15224,9/11/98 0:00,Rounders,Drama,12000000,22921898,,1998
15225,4/25/94 0:00,The Rounders,Western,,0,,1994
15226,11/11/64 0:00,Roustabout,,,3000000,,1964
15227,12/31/91 0:00,Rover Dangerfield,,,0,,1991
15228,6/13/14 0:00,The Rover,Drama,,0,,2014
15229,1/27/06 0:00,Roving Mars,Documentary,,10407978,,2006
15230,6/1/12 0:00,Rowdy Rathore,Comedy,,777373,,2012
15231,6/19/87 0:00,Roxanne,Comedy,,39148164,,1987
15232,5/21/13 0:00,The Royal Collection,Documentary,,0,,2013
15233,4/10/09 0:00,Royal Kill,,,0,,2009
15234,12/14/01 0:00,The Royal Tenenbaums,Black Comedy,28000000,52353636,,2001
15235,12/31/51 0:00,Royal Wedding,Musical,,0,,1951
15236,5/24/11 0:00,The Royal Wedding: William & Kate,Concert/Performance,,0,,2011
15237,12/31/08 0:00,Rozygrysh,,,0,,2008
15238,12/15/11 0:00,Rubbeldiekatz,Romantic Comedy,,0,,2011
15239,4/1/11 0:00,Rubber,Multiple Genres,,100370,,2011
15240,2/22/13 0:00,Rubberneck,Thriller/Suspense,,4150,,2013
15241,4/9/04 0:00,Los rubios,Documentary,,0,,2004
15242,1/1/92 0:00,Ruby,,,919286,,1992
15243,1/1/93 0:00,Ruby Cairo,,,608000,,1993
15244,1/1/93 0:00,Ruby in Paradise,,,1001437,,1993
15245,7/25/12 0:00,Ruby Sparks,Romantic Comedy,,2540106,Play,2012
15246,8/16/89 0:00,Rude Awakening,,,3169719,,1989
15247,5/8/09 0:00,Rudo y Cursi,Comedy,,1827660,,2009
15248,10/16/98 0:00,Rudolph the Red-Nosed Reindeer,,,113484,,1998
15249,10/13/93 0:00,Rudy,Drama,,22750363,,1993
15250,6/13/03 0:00,Rugrats Go Wild,Adventure,25000000,39402572,,2003
15251,11/17/00 0:00,Rugrats in Paris,Adventure,30000000,76501438,,2000
15252,11/20/98 0:00,The Rugrats Movie,Adventure,28000000,100494685,,1998
15253,4/4/08 0:00,The Ruins,Horror,25000000,17432844,,2008
15254,10/11/02 0:00,The Rules of Attraction,Black Comedy,4000000,6525762,,2002
15255,4/7/00 0:00,Rules of Engagement,Thriller/Suspense,60000000,61322858,,2000
15256,10/27/06 0:00,Rules of the Game,,,272256,,2006
15257,10/28/11 0:00,The Rum Diary,Drama,,13109815,Play,2011
15258,10/7/83 0:00,Rumble Fish,Drama,,2500000,,1983
15259,2/23/96 0:00,Rumble in the Bronx,Action,7500000,32281907,,1996
15260,12/25/05 0:00,Rumor Has It,Comedy,,42996140,,2005
15261,2/1/02 0:00,A Rumor of Angels,,,38247,,2002
15262,12/31/13 0:00,Rumors of Wars,Thriller/Suspense,,0,,2013
15263,12/1/95 0:00,Rumpelstiltskin,Horror,,185170,,1995
15264,2/1/91 0:00,Run,,,4409328,,1991
15265,4/9/04 0:00,Run (2004),,,0,,2004
15266,12/31/10 0:00,Run,Thriller/Suspense,,0,,2010
15267,1/14/14 0:00,Run,Thriller/Suspense,,0,,2014
15268,2/6/15 0:00,Run All Night,Action,,0,,2015
15269,1/24/14 0:00,Run & Jump,Drama,,11229,,2014
15270,3/22/08 0:00,"Run, Fatboy, Run",Comedy,10000000,6003262,,2008
15271,10/31/08 0:00,Run For Your Life,Documentary,,2992,,2008
15272,6/18/99 0:00,Run Lola Run,Thriller/Suspense,1750000,7267324,,1999
15273,9/22/95 0:00,The Run of the Country,Drama,,470768,,1995
15274,12/14/84 0:00,Runaway,Thriller/Suspense,,6800000,,1984
15275,7/30/99 0:00,Runaway Bride,Romantic Comedy,70000000,152257509,,1999
15276,10/17/03 0:00,Runaway Jury,Thriller/Suspense,,49440996,,2003
15277,12/31/12 0:00,Runaway Slave,Documentary,,0,,2012
15278,12/6/85 0:00,Runaway Train,Action,,7936012,,1985
15279,3/19/10 0:00,The Runaways,Drama,9500000,3573673,Play,2010
15280,9/26/03 0:00,The Rundown,Action,85000000,47641743,,2003
15281,2/17/12 0:00,Rundskop,Drama,,142616,,2012
15282,10/4/13 0:00,Runner Runner,Thriller/Suspense,30000000,19316646,Play,2013
15283,10/5/79 0:00,The Runner Stumbles,,,0,,1979
15284,3/3/08 0:00,Runnin' Down a Dream: Tom Petty and the Heartbreakers,Documentary,,0,,2008
15285,11/2/79 0:00,Running,,,0,,1979
15286,11/4/83 0:00,Running Brave,Drama,,1204595,,1983
15287,6/2/00 0:00,Running Free,,,101431,,2000
15288,11/1/13 0:00,Running from Crazy,Documentary,,33300,,2013
15289,11/13/87 0:00,The Running Man,Action,30000000,38122000,,1987
15290,1/1/88 0:00,Running on Empty,,,2835116,,1988
15291,5/12/09 0:00,Running on Empty Dreams,,,0,,2009
15292,9/29/00 0:00,Running on the Sun,,,2464,,2000
15293,6/27/86 0:00,Running Scared,Comedy,,38500726,,1986
15294,2/24/06 0:00,Running Scared,Action,17000000,6855137,,2006
15295,12/31/09 0:00,Running Turtle,,,0,,2009
15296,10/4/13 0:00,Running Wild: The Life of Dayton O. Hyde,Documentary,,0,,2013
15297,1/11/08 0:00,Running with Arnold,Documentary,,2119,,2008
15298,10/20/06 0:00,Running With Scissors,Comedy,12000000,6860000,,2006
15299,12/31/11 0:00,The Runway,Drama,,0,,2011
15300,12/22/91 0:00,Rush,,,7241350,,1991
15301,9/20/13 0:00,Rush,Drama,38000000,26947624,Play,2013
15302,6/4/10 0:00,Rush: Beyond the Lighted Stage,Documentary,,63696,,2010
15303,11/18/13 0:00,RUSH: Clockwork Angels Tour,Concert/Performance,,0,,2013
15304,9/18/98 0:00,Rush Hour,Action,35000000,141186864,,1998
15305,8/3/01 0:00,Rush Hour 2,Action,90000000,226164286,,2001
15306,8/10/07 0:00,Rush Hour 3,Action,180000000,140125968,,2007
15307,11/25/08 0:00,Rush - Snakes & Arrows Live,Concert/Performance,,0,,2008
15308,6/21/13 0:00,Rushlights,Thriller/Suspense,,0,,2013
15309,12/11/98 0:00,Rushmore,Black Comedy,10000000,17105219,,1998
15310,12/17/90 0:00,The Russia House,Thriller/Suspense,,22998000,,1990
15311,6/15/01 0:00,Russian Doll,,,127103,,2001
15312,5/10/06 0:00,Russian Dolls,,,326095,,2006
15313,5/25/66 0:00,"The Russians Are Coming, the Russians Are Coming",,,21693114,,1966
15314,11/6/87 0:00,Russkies,Drama,,1030101,,1987
15315,12/13/02 0:00,Russkiy kovcheg,Drama,,3043045,,2002
15316,10/5/10 0:00,Rust,Drama,250000,0,,2010
15317,5/10/85 0:00,Rustlers' Rhapsody,Comedy,,4847085,,1985
15318,12/31/11 0:00,The Rut,Action,,0,,2011
15319,6/27/86 0:00,Ruthless People,Comedy,,71624879,,1986
15320,11/9/70 0:00,Ryan's Daughter,,,30846306,,1970
15321,12/31/07 0:00,Rys,,,0,,2007
15322,5/19/04 0:00,S-21: The Khmer Rouge Death Machine,Documentary,,21678,,2004
15323,12/31/06 0:00,S&Man,Horror,,0,,2006
15324,5/12/09 0:00,S. Darko,,,0,,2009
15325,1/20/95 0:00,S.F.W.,,,63649,,1995
15326,7/1/81 0:00,S.O.B.,Comedy,,14867086,,1981
15327,8/8/03 0:00,S.W.A.T.,Action,70000000,116877597,,2003
15328,5/2/08 0:00,SÃ¥ som i himmelen,,,10236,,2008
15329,1/11/13 0:00,Saadi Love Story,Drama,,0,,2013
15330,2/18/11 0:00,Saat Khoon Maaf,,,274329,,2011
15331,8/21/12 0:00,Saat yan faan,,,0,,2012
15332,12/20/02 0:00,Saathiya,,,312660,,2002
15333,11/9/07 0:00,Saawariya,Drama,,885574,,2007
15334,3/28/14 0:00,Sabotage,Action,35000000,6858585,Play,2014
15335,12/15/95 0:00,Sabrina,Romantic Comedy,58000000,53458319,,1995
15336,1/21/07 0:00,Sacco and Vanzetti,,,32203,,2007
15337,6/6/14 0:00,The Sacrament,Horror,,0,,2014
15338,4/22/04 0:00,Sacred Planet,,,0,,2004
15339,10/7/05 0:00,Sacred Stage,Documentary,,4410,,2005
15340,4/26/11 0:00,Sacrifice,,,27899,,2011
15341,5/12/12 0:00,Sadako 3D,Horror,,0,,2012
15342,4/30/04 0:00,The Saddest Music in the World,Drama,,669128,,2004
15343,11/17/00 0:00,Sade,,,98967,,2000
15344,12/31/07 0:00,Saekjeuk shigong 2,,,0,,2007
15345,12/31/09 0:00,Safari,,,0,,2009
15346,5/28/82 0:00,Safari 3000,,,0,,1982
15347,6/23/95 0:00,Safe,Drama,,465498,,1995
15348,4/27/12 0:00,Safe,Action,33000000,17142080,Play,2012
15349,10/11/02 0:00,Safe Conduct,,,26617,,2002
15350,2/14/13 0:00,Safe Haven,Drama,28000000,71399120,Play,2013
15351,1/17/12 0:00,Safe Haven Live Cinema Fan Event,Documentary,,0,,2012
15352,2/10/12 0:00,Safe House,Thriller/Suspense,,126181630,Play,2012
15353,12/31/15 0:00,Safe House 2,Thriller/Suspense,,0,,2015
15354,8/7/98 0:00,Safe Men,,1000000,21210,,1998
15355,12/23/94 0:00,Safe Passage,Drama,,1607000,,1994
15356,8/11/09 0:00,Safehouse,,,0,,2009
15357,6/18/13 0:00,Safety Last!,Comedy,,0,,2013
15358,6/8/12 0:00,Safety Not Guaranteed,Comedy,750000,4010957,,2012
15359,3/7/03 0:00,The Safety of Objects,,,319125,,2003
15360,12/31/08 0:00,Sagan,Drama,,0,,2008
15361,4/8/05 0:00,Sahara,Adventure,145000000,68671925,,2005
15362,3/2/84 0:00,Sahara,Adventure,,1025015,,1984
15363,9/30/11 0:00,Sahib Biwi Aur Gangster,,,14231,,2011
15364,12/31/06 0:00,Saibogujiman Kwenchana,,,0,,2006
15365,4/27/12 0:00,SÃ idÃ©kÃ¨ balÃ¡i,Drama,,0,,2012
15366,12/31/10 0:00,Saigo no Chushingura,,,0,,2010
15367,12/31/07 0:00,Saigon Eclipse,Drama,,0,,2007
15368,1/29/10 0:00,Saint John of Las Vegas,,2000000,102645,,2010
15369,12/3/10 0:00,Saint Misbehavin': The Wavy Gravy Movie,Documentary,,29892,,2010
15370,9/6/06 0:00,Saint of 9/11,Documentary,,7137,,2006
15371,1/1/93 0:00,The Saint of Fort Washington,,,57115,,1993
