,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,index,id,imdb_id,Rating,Title,Year,Unnamed: 0_y,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,binary,test,clean_test,domgross,intgross,budget_2013$,domgross_2013$,intgross_2013$,producer,writer,box_office,parental_rating,production_company,adjusted_box_office,Multiple genres,producer percentage,writer percentage,director percentage
5782,5782,5782,5782,5782,5782,5008,2216240,1,Kapringen,2012,,,Tobias Lindholm,,103,,,,,,Drama||Thriller,,,,,,,,,Danish,Denmark,,,,7.2,,,FAIL,notalk,notalk,,,,,,Rene Ezra,Tobias Lindholm,,,,0,,,,
5783,5783,5783,5783,5783,5783,6993,1597522,1,Asterix and Obelix: God Save Britannia,2012,,,Laurent Tirard,,110,,,,,,Adventure||Comedy||Family,,,,,,,,,French,France,,,,5.3,,,FAIL,notalk,notalk,,,,,,Gladys Brookfield-Hampson,Rení€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ© Goscinny,,,,0,,,,
5784,5784,5784,5784,5784,5784,3535,1386703,1,Total Recall,2012,5050,,Len Wiseman,,118,,,,,,Action||Adventure||Mystery||Sci-Fi||Thriller,,,,,,,,,English,USA,,,,6.3,,,FAIL,notalk,notalk,58877969,198615996,126829821,59739858,201523449,Toby Jaffe,Kurt Wimmer,"$58,877,969",PG-13,Sony Pictures,261263307,,,,
5785,5785,5785,5785,5785,5785,4273,2094064,3,Much Ado About Nothing,2012,5047,,Joss Whedon,,109,,,,,,Comedy||Drama||Romance,,,,,,,,,English,USA,,,,7.2,,,PASS,ok,ok,22549338,22549338,8117109,22879428,22879428,Kai Cole,Joss Whedon,"$4,200,000",PG-13,Roadside Attractions,45758856,,,,
5786,5786,5786,5786,5786,5786,3908,1477855,2,Hyde Park on Hudson,2012,,,Roger Michell,,94,,,,,,Biography||Comedy||Drama||History,,,,,,,,,English,UK,,,,5.9,,,FAIL,men,men,,,,,,David Aukin,Richard Nelson,"$6,367,780",R,Focus Features,6275853.833,,,,
5787,5787,5787,5787,5787,5787,3912,2142955,3,Stars Above,2012,,,Saara Cantell,,101,,,,,,Drama||History||Romance||War,,,,,,,,,Finnish,Finland,,,,6.6,,,PASS,ok,ok,,,,,,Ella Piesala,Saara Cantell,,,Pystymetsí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«_ Oy,0,,,,
5788,5788,5788,5788,5788,5788,3164,1034314,3,Iron Sky,2012,,,Timo Vuorensola,,93,,,,,,Action||Comedy||Sci-Fi,,,,,,,,,English,Finland,,,,5.9,,,PASS,ok,ok,,,,,,Juergen Bloss,Jarmo Puskala,"$66,076",R,Entertainment One Pictures,65122.11758,,,,
5789,5789,5789,5789,5789,5789,3924,2258281,3,Beyond the Hills,2012,,,Cristian Mungiu,,150,,,,,,Drama,,,,,,,,,Romanian,Romania,,,,7.6,,,PASS,ok,ok,,,,,,Pascal Caucheteux,Cristian Mungiu,"$71,701",NOT RATED,IFC Films,70665.91428,,,,
5790,5790,5790,5790,5790,5790,5035,1525366,3,Grabbers,2012,3742,Color,Jon Wright,187,94,4,114,Richard Coyle,796,,Comedy||Horror||Sci-Fi||Thriller,Russell Tovey,13227,1832,Bronagh Gallagher,0,|bathtub||eaten alive||ferry boat||lobster trap||sprinkler system|,http://www.imdb.com/title/tt1525366/?ref_=fn_tt_tt_1,70,English,UK,Not Rated,4000000,567,6.3,2.35,11000,PASS,ok,ok,,,,,,Robert Bevan,Kevin Lehane,,NOT RATED,IFC,0,,,,
5791,5791,5791,5791,5791,5791,4299,1791614,3,Struck by Lightning,2012,,,Brian Dannelly,,90,,,,,,Comedy||Drama,,,,,,,,,English,USA,,,,6.3,,,PASS,ok,ok,,,,,,Roberto Aguire,Chris Colfer,"$100,000",NOT RATED,Tribeca Film,98556.38594,,,,
5792,5792,5792,5792,5792,5792,3933,2105044,1,V/H/S,2012,,,Matt Bettinelli-Olpin,,116,,,,,,Horror||Thriller,,,,,,,,,English,USA,,,,5.8,,,FAIL,notalk,notalk,,,,,,Simon Barrett,Brad Miska,"$68,296",R,Magnolia Pictures,67310.06934,,,,
5793,5793,5793,5793,5793,5793,4303,2098628,3,Augustine,2012,,,Alice Winocour,,102,,,,,,Drama||History,,,,,,,,,French,France,,,,6,,,PASS,ok,ok,,,,,,Isabelle Madelaine,Alice Winocour,"$68,783",NOT RATED,Music Box Films,67790.03894,,,,
5794,5794,5794,5794,5794,5794,3192,1440129,1,Battleship,2012,32,Color,Peter Berg,377,131,532,627,Alexander Skarsg??rd,14000,65173160,Action||Adventure||Sci-Fi||Thriller,Liam Neeson,202382,26679,Tadanobu Asano,0,|box office flop||hawaii||naval||oahu hawaii||ship|,http://www.imdb.com/title/tt1440129/?ref_=fn_tt_tt_1,751,English,USA,PG-13,209000000,10000,5.8,2.35,44000,FAIL,notalk,notalk,65235400,304142720,212059460,66190353,308594933,Braden Aftergood,Jon Hoeber,"$65,173,160",PG-13,Universal,374785286,,,,
5795,5795,5795,5795,5795,5795,5760,1935902,3,"Brass Teapot, The",2012,4664,Color,Ramaa Mosley,62,101,6,727,Michael Angarano,975,6643,Comedy||Fantasy||Thriller,Jack McBrayer,11965,4184,Alia Shawkat,2,|mini dress||mini skirt||money||voyeur||voyeurism|,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39,English,USA,R,900000,947,6.4,2.35,0,PASS,ok,ok,,,,,,Michael Corso,Tim Macy,,,,0,,,,
5796,5796,5796,5796,5796,5796,3575,2040560,3,"Pact, The",2012,,,Nicholas McCarthy,,89,,,,,,Horror||Mystery||Thriller,,,,,,,,,English,USA,,,,5.8,,,PASS,ok,ok,,,,,,Jaime Burke,Nicholas McCarthy,,,,0,,,,
5797,5797,5797,5797,5797,5797,3580,1492841,3,Foreign Letters,2012,,,Ela Thier,,99,,,,,,Comedy||Drama,,,,,,,,,English,USA,,,,7,,,PASS,ok,ok,,,,,,Inna Braude,Ela Thier,,,Film Movement,0,,,,
5798,5798,5798,5798,5798,5798,5768,2093109,3,Escape Fire: The Fight to Rescue American Healthcare,2012,,,Susan Froemke,,95,,,,,,Documentary||News,,,,,,,,,English,USA,,,,7.2,,,PASS,ok,ok,,,,,,Susan Froemke,,"$97,316",PG-13,Roadside Attractions,95911.13254,,,,
5799,5799,5799,5799,5799,5799,7043,2328503,3,Ko-ri-a,2012,,,Hyeon-seong Moon,,127,,,,,,Drama||Sport,,,,,,,,,Korean,South Korea,,,,7.2,,,PASS,ok,ok,,,,,,Jong-eun Byun,Yeong-ah Yoo,,,,0,,,,
5800,5800,5800,5800,5800,5800,3588,1931533,1,Seven Psychopaths,2012,2887,Color,Martin McDonagh,401,110,454,816,Gabourey Sidibe,2000,14989761,Comedy||Crime,Abbie Cornish,185845,4757,Michael Stuhlbarg,7,|dognapping||gangster||misfiring gun||screenwriter||shih tzu|,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,284,English,UK,R,15000000,906,7.2,2.35,52000,FAIL,notalk,notalk,15024049,23492318,13697621,15243980,23836212,Graham Broadbent,Martin McDonagh,,,,39080192,,,,
5801,5801,5801,5801,5801,5801,5420,2108546,3,Jackie,2012,,,Antoinette Beumer,,100,,,,,,Comedy||Drama,,,,,,,,,English,Netherlands,,,,6.9,,,PASS,ok,ok,,,,,,Hans de Weers,Marnie Blok,,NOT RATED,Tribeca Film,0,,,,
5802,5802,5802,5802,5802,5802,4336,1855401,0,Tim and Eric&#39;s Billion Dollar Movie,2012,4160,Color,Tim Heidecker,82,93,78,197,William Atherton,536,200803,Comedy,Michael Gross,7988,1467,Bob Ross,3,|film in film||man with glasses||reference to steven spielberg||self referential||shopping mall|,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71,English,USA,R,3000000,317,5.3,1.78,0,FAIL,nowomen,nowomen,,,,,,Ben Cosgrove,Tim Heidecker,,TV-14,,0,,,,
5803,5803,5803,5803,5803,5803,3601,850677,3,Jack and Diane,2012,,,Bradley Rust Gray,,110,,,,,,Drama||Horror||Romance,,,,,,,,,English,USA,,,,4.5,,,PASS,ok,ok,,,,,,Karin Chien,Bradley Rust Gray,,,,0,,,,
5804,5804,5804,5804,5804,5804,3980,1613750,0,Kon-Tiki,2012,,,Joachim Rí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ«í€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ‰í€Œ‰í‰Œ©nning,,118,,,,,,Adventure||History,,,,,,,,,Norwegian,UK,,,,7.2,,,FAIL,nowomen,nowomen,,,,,,Aage Aaberge,Petter Skavlan,"$1,511,798",PG-13,The Weinstein Company,1489973.472,,,,
5805,5805,5805,5805,5805,5805,4348,2150332,3,Renoir,2012,,,Gilles Bourdos,,111,,,,,,Biography||Drama||History||Romance,,,,,,,,,French,France,,,,6.6,,,PASS,ok,ok,,,,,,Christine De Jekel,Jacques Renoir,,,,0,,,,
5806,5806,5806,5806,5806,5806,3275,1586265,3,What to Expect When You&#39;re Expecting,2012,1418,Color,Kirk Jones,170,110,52,651,Dennis Quaid,10000,41102171,Comedy||Drama||Romance,Anna Kendrick,57266,13396,Thomas Lennon,12,|baby||expecting twins||hawaiian shirt||photographer||pregnancy|,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89,English,USA,PG-13,40000000,2000,5.7,2.35,14000,PASS,ok,ok,41152203,80652203,38048946,41754612,81832836,Mark Bakshi,Shauna Cross,,,,123587448,,,,
5807,5807,5807,5807,5807,5807,5477,1900854,0,Comes a Bright Day,2012,,,Simon Aboud,,91,,,,,,Drama||Romance||Thriller,,,,,,,,,English,UK,,,,6.1,,,FAIL,nowomen,nowomen,,,,,,Alan Aboud,Simon Aboud,,,Strand Releasing,0,,,,
5808,5808,5808,5808,5808,5808,3284,1409024,1,Men in Black III,2012,21,Color,Barry Sonnenfeld,451,106,188,718,Michael Stuhlbarg,10000,179020854,Action||Adventure||Comedy||Family||Sci-Fi,Will Smith,268154,12572,Nicole Scherzinger,1,|alien||criminal||m.i.b.||maximum security prison||prison|,http://www.imdb.com/title/tt1409024/?ref_=fn_tt_tt_1,341,English,USA,PG-13,225000000,816,6.8,1.85,40000,FAIL,notalk,notalk,179020854,624821154,218147292,181641463,633967639,G. Mac Brown,Etan Cohen,,,,815609102,,,,
5809,5809,5809,5809,5809,5809,5492,763831,2,A Thousand Words,2012,1362,Color,Brian Robbins,70,91,48,39,Lou Saliba,61,18438149,Comedy||Drama,John Gatins,30842,222,Greg Collins,8,|box office flop||buddhist||liar||literary agent||magical tree|,http://www.imdb.com/title/tt0763831/?ref_=fn_tt_tt_1,93,English,USA,PG-13,40000000,46,5.9,2.35,0,FAIL,men,men,,,,,,Jane Bartelme,Steve Koren,"$18,429,081",PG-13,Paramount Pictures,18163036.2,,,,
5810,5810,5810,5810,5810,5810,4432,1783732,1,John Dies at the End,2012,,,Don Coscarelli,,99,,,,,,Comedy||Horror||Sci-Fi,,,,,,,,,English,USA,,,,6.4,,,FAIL,notalk,notalk,,,,,,Brad Baruh,Don Coscarelli,"$141,307",R,Magnolia Pictures,139267.0723,,,,
5811,5811,5811,5811,5811,5811,6075,2205697,3,Stuck in Love,2012,,,Josh Boone,,97,,,,,,Comedy||Drama||Romance,,,,,,,,,English,USA,,,,7.3,,,PASS,ok,ok,,,,,,Eric Brenner,Josh Boone,"$100,000",R,Millenium Entertainment,98556.38594,,,,
5812,5812,5812,5812,5812,5812,3709,1876451,3,Sparkle,2012,3192,Color,Salim Akil,82,116,70,706,Curtis Armstrong,1000,24397469,Drama||Music,Omari Hardwick,5161,5804,Mike Epps,7,|1960s||death||girl group||nightclub||sister|,http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1,48,English,USA,PG-13,17000000,876,5.7,2.35,0,PASS,ok,ok,24397469,24660323,10146386,24754613,25021315,Salim Akil,Mara Brock Akil,"$24,397,469",PG-13,Sony Pictures,49775928,,,,
5813,5813,5813,5813,5813,5813,6803,2147319,3,Heruta sukeruta,2012,,,Mika Ninagawa,,127,,,,,,Drama||Horror,,,,,,,,,Japanese,Japan,,,,6.4,,,PASS,ok,ok,,,,,,Morio Amagi,Kyí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œí€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«_ko Okazaki,,,,0,,,,
5814,5814,5814,5814,5814,5814,4081,2106476,2,Jagten,2012,4076,Color,Thomas Vinterberg,349,115,346,26,Alexandra Rapaport,74,610968,Drama,Thomas Bo Larsen,170155,216,Hana Shuan,1,|deer||gun||gunshot||hunt||kindergarten teacher|,http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1,249,Danish,Denmark,R,3800000,69,8.3,2.35,60000,FAIL,men,men,687185,687185,3500503,697244,697244,Jessica Ask,Tobias Lindholm,,,,1394488,,,,
5815,5815,5815,5815,5815,5815,4818,2396701,3,"Haunting of Whaley House, The",2012,,,Jose Prendes,,89,,,,,,Horror,,,,,,,,,English,USA,,,,3.9,,,PASS,ok,ok,,,,,,Paul Bales,Jose Prendes,,,,0,,,,
5816,5816,5816,5816,5816,5816,4085,2024519,3,"Broken Circle Breakdown, The",2012,,,Felix van Groeningen,,111,,,,,,Drama||Music||Romance,,,,,,,,,Flemish,Belgium,,,,7.8,,,PASS,ok,ok,,,,,,Arnold Heslenfeld,Johan Heldenbergh,,,,0,,,,
5817,5817,5817,5817,5817,5817,3348,1748122,3,Moonrise Kingdom,2012,2612,Color,Wes Anderson,487,94,0,559,Bill Murray,13000,45507053,Adventure||Comedy||Drama||Romance,Bruce Willis,237848,27911,Bob Balaban,2,|1960s||boy scouts||boy scouts camp||coming of age||young love|,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,377,English,USA,PG-13,16000000,13000,7.8,1.85,71000,PASS,ok,ok,45512466,64012466,16234217,46178703,64949517,Wes Anderson,Wes Anderson,"$45,507,865",PG-13,Focus Features,111128220,,,,
5818,5818,5818,5818,5818,5818,7543,2592512,1,"Happy Caterpillars, The",2012,,,Tom Kennerly,,77,,,,,,Drama,,,,,,,,,English,USA,,,,8.4,,,FAIL,notalk,notalk,,,,,,Lacy Carmany,Tom Kennerly,,,,0,,,,
5819,5819,5819,5819,5819,5819,4093,1954701,1,Oh Boy,2012,,,Jan Ole Gerster,,86,,,,,,Comedy||Drama,,,,,,,,,German,Germany,,,,7.4,,,FAIL,notalk,notalk,,,,,,Jan Ole Gerster,Jan Ole Gerster,,,,0,,,,
5820,5820,5820,5820,5820,5820,3729,1821480,3,Kahaani,2012,,,Sujoy Ghosh,,122,,,,,,Drama||Mystery||Thriller,,,,,,,,,Hindi,India,,,,8.2,,,PASS,ok,ok,,,,,,Mohammed Attarwala,Sujoy Ghosh,,,,0,,,,
5821,5821,5821,5821,5821,5821,4101,1602472,3,2 Days in New York,2012,,,Julie Delpy,,96,,,,,,Comedy||Drama||Romance,,,,,,,,,English,France,,,,6,,,PASS,ok,ok,,,,,,Teddy Au,Julie Delpy,"$500,000",R,Magnolia Pictures,492781.9297,,,,
5822,5822,5822,5822,5822,5822,3733,1701215,3,Future Weather,2012,,,Jenny Deller,,100,,,,,,Drama,,,,,,,,,English,USA,,,,6.2,,,PASS,ok,ok,,,,,,Kimberly Burnick,Jenny Deller,,,First Pond Entertainment,0,,,,
5823,5823,5823,5823,5823,5823,4105,2446108,3,Monster High: Ghoul&#39;s Rule,2012,,,Mike Fetterly,,71,,,,,,Animation||Family,,,,,,,,,English,USA,,,,5.9,,,PASS,ok,ok,,,,,,Tina Chow,Mike Montesano,,,,0,,,,
5824,5824,5824,5824,5824,5824,5212,1918806,3,Entrance,2012,,,Dallas Richard Hallam,,83,,,,,,Drama||Horror||Thriller,,,,,,,,,English,USA,,,,4.8,,,PASS,ok,ok,,,,,,Suziey Block,Karen Gorham,,NOT RATED,IFC Midnight,0,,,,
5825,5825,5825,5825,5825,5825,3743,1845849,3,Price Check,2012,,,Michael Walker,,92,,,,,,Comedy||Drama,,,,,,,,,English,USA,,,,5.4,,,PASS,ok,ok,,,,,,Dolly Hall,Michael Walker,"$4,669",NOT RATED,IFC Films,4601.59766,,,,
5826,5826,5826,5826,5826,5826,3385,1915581,3,Magic Mike,2012,3525,Color,Steven Soderbergh,324,110,0,11000,Alex Pettyfer,17000,113709992,Comedy||Drama,Channing Tatum,108843,46646,Matthew McConaughey,1,|bank||male nudity||male objectification||male stripper||stripper|,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,281,English,USA,R,7000000,15000,6.1,2.35,54000,PASS,ok,ok,,,,,,Reid Carolin,Reid Carolin,"$113,709,992",R,Warner Bros. Pictures,112068458.6,,,,
5827,5827,5827,5827,5827,5827,3749,1707386,3,Les Miserables,2012,693,Color,Tom Hooper,488,158,0,11000,Eddie Redmayne,20000,148775460,Drama||Musical||Romance,Hugh Jackman,243834,46204,Anne Hathaway,1,|barricade||innkeeper||parole||rebellion||student|,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845,English,UK,PG-13,61000000,13000,7.6,1.85,144000,PASS,ok,ok,148809770,442022894,65951507,150988132,448493475,Nicholas Allott,William Nicholson,,,,599481607,,,,
5828,5828,5828,5828,5828,5828,3754,975645,2,Hitchcock,2012,,,Sacha Gervasi,,98,,,,,,Biography||Drama,,,,,,,,,English,USA,,,,6.8,,,FAIL,men,men,,,,,,Alan Barnette,John J. McLaughlin,"$6,002,708",PG-13,Fox Searchlight Pictures,5916052.063,,,,
5829,5829,5829,5829,5829,5829,6850,1276419,3,A Royal Affair,2012,,,Nikolaj Arcel,,137,,,,,,Biography||Drama||History||Romance,,,,,,,,,Danish,Denmark,,,,7.6,,,PASS,ok,ok,,,,,,Jessica Ask,Bodil Steensen-Leth,"$1,545,726",R,Magnolia Pictures,1523411.682,,,,
5830,5830,5830,5830,5830,5830,3397,1615065,3,Savages,2012,1152, Black and White,Oliver Stone,339,131,0,404,Shea Whigham,749,47307550,Crime||Drama||Thriller,Demi??n Bichir,104301,1948,Gary Stretch,4,|arms tied overhead||damsel in distress||dea||marijuana||southern california|,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,269,English,USA,R,45000000,463,6.5,2.35,28000,PASS,ok,ok,,,,,,Todd Arnow,Shane Salerno,"$47,300,000",R,Universal Pictures,46617170.55,,,,
5831,5831,5831,5831,5831,5831,4136,2347569,3,Frances Ha,2012,4143, Black and White,Noah Baumbach,345,86,387,270,Grace Gummer,962,4063238,Comedy||Drama||Romance,Greta Gerwig,43982,2260,Vanessa Ray,0,|best friend||black and white||father daughter relationship||female protagonist||mother daughter relationship|,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139,English,USA,R,,481,7.4,1.85,11000,PASS,ok,ok,,,,,,Noah Baumbach,Noah Baumbach,"$3,900,000",R,IFC Films,3843699.052,,,,
5832,5832,5832,5832,5832,5832,5240,2523692,3,Decay,2012,,,Luke Thompson,,76,,,,,,Horror,,,,,,,,,English,UK,,,,3.9,,,PASS,ok,ok,,,,,,Ellie Davies,Luke Thompson,,,,0,,,,
5833,5833,5833,5833,5833,5833,4881,1758575,3,Blue Like Jazz,2012,4525,Color,Steve Taylor,38,108,14,274,Marshall Allman,1000,594904,Comedy||Drama,Jason Marsden,2582,1805,Eric Lange,0,|church||college||color in title||philosophy||texas|,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,89,English,USA,PG-13,1200000,330,5.9,1.85,0,PASS,ok,ok,595018,595018,1217566,603728,603728,Marshall Allman,Donald Miller,"$594,904",PG-13,Roadside Attractions,1207456,,,,
5834,5834,5834,5834,5834,5834,3778,2112131,1,Dabangg 2,2012,,,Arbaaz Khan,,120,,,,,,Action||Comedy||Drama||Musical||Romance,,,,,,,,,Hindi,India,,,,4.9,,,FAIL,notalk,notalk,,,,,,Malaika Arora,Dilip Shukla,"$2,474,674",NOT RATED,Eros Entertainment,2438949.258,,,,
5835,5835,5835,5835,5835,5835,3024,1601913,0,"Grey, The",2012,1963,Color,Joe Carnahan,408,117,248,726,Frank Grillo,14000,51533608,Action||Adventure||Drama||Thriller,Liam Neeson,203111,16606,James Badge Dale,1,|alaska||leadership||snow||survival||wilderness|,http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1,755,English,USA,R,25000000,798,6.8,2.35,32000,FAIL,nowomen,nowomen,51580136,84339696,25365964,52335195,85574308,Joe Carnahan,Joe Carnahan,,,,137909503,,,,
5836,5836,5836,5836,5836,5836,5610,2435166,3,White Alligator,2012,,,Raquel Almazan,,92,,,,,,Comedy,,,,,,,,,English,USA,,,,7.7,,,PASS,ok,ok,,,,,,Paten Hughes,Viviana Leo,,,,0,,,,
5837,5837,5837,5837,5837,5837,3790,1397280,2,Taken 2,2012,1117,Color,Olivier Megaton,358,92,118,558,Luke Grimes,14000,139852971,Action||Crime||Thriller,Liam Neeson,238671,16410,D.B. Sweeney,0,|albanian||revenge||revenge motive||teenage daughter||vacation|,http://www.imdb.com/title/tt1397280/?ref_=fn_tt_tt_1,461,English,France,PG-13,45000000,935,6.3,2.35,63000,FAIL,men,men,,,,,,Luc Besson,Luc Besson,"$139,852,115",PG-13,20th Century Fox,137833190.2,,,,
5838,5838,5838,5838,5838,5838,3037,1706593,1,Chronicle,2012,2993,Color,Josh Trank,414,84,128,371,Alex Russell,963,64572496,Sci-Fi||Thriller,Michael Kelly,204327,2054,Ashley Hinshaw,0,|found footage||high school||subjective camera||teen angst||troubled teen|,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471,English,USA,PG-13,12000000,465,7.1,1.85,32000,FAIL,notalk,notalk,64575175,127075175,12175663,65520463,128935373,Greig Buckle,Max Landis,"$60,800,000",PG-13,20th Century Fox,194455836,,,,
5839,5839,5839,5839,5839,5839,5264,2243621,3,Snow Queen,2012,3590,Color,Vladlen Barbe,10,80,0,26,Wendee Lee,99,,Animation||Adventure||Family,Erin Fitzgerald,1159,218,Ivan Okhlobystin,1,3d,http://www.imdb.com/title/tt2243621/?ref_=fn_tt_tt_1,9,Russian,Russia,PG,7000000,62,5.4,,453,PASS,ok,ok,,,,,,Timur Bekmambetov,Vladlen Barbe,,PG,Vertical Entertainment,0,,,,
5840,5840,5840,5840,5840,5840,3794,2023690,3,Sightseers,2012,,,Ben Wheatley,,88,,,,,,Adventure||Comedy||Crime||Horror||Romance,,,,,,,,,English,UK,,,,6.5,,,PASS,ok,ok,,,,,,James Biddle,Alice Lowe,"$26,183",NOT RATED,IFC Films,25805.01853,,,,
5841,5841,5841,5841,5841,5841,3437,1345836,1,"Dark Knight Rises, The",2012,3,Color,Christopher Nolan,813,164,22000,23000,Christian Bale,27000,448130642,Action||Thriller,Tom Hardy,1144337,106759,Joseph Gordon-Levitt,0,|deception||imprisonment||lawlessness||police officer||terrorist plot|,http://www.imdb.com/title/tt1345836/?ref_=fn_tt_tt_1,2701,English,UK,PG-13,250000000,23000,8.4,2.35,164000,FAIL,notalk,notalk,448139099,1079343943,279025606,454699213,1095143990,Kevin De La Noy,Jonathan Nolan,,,,1549843203,,,,
5842,5842,5842,5842,5842,5842,4538,1874789,2,Supporting Characters,2012,4983,Color,Daniel Schechter,15,87,8,272,Kevin Corrigan,969,,Comedy,Lena Dunham,760,2398,Alex Karpovsky,0,|film editor||kiss||marriage proposal||movie screening||urination|,http://www.imdb.com/title/tt1874789/?ref_=fn_tt_tt_1,4,English,USA,Not Rated,,778,6.4,,209,FAIL,men,men,4917,4917,60878,4989,4989,Adam Der Aris,Daniel Schechter,,NOT RATED,Independent Pictures,9978,,,,
5843,5843,5843,5843,5843,5843,6181,2190367,3,Neighboring Sounds,2012,,,Kleber Mendoní€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ_a Filho,,131,,,,,,Drama||Thriller,,,,,,,,,Portuguese,Brazil,,,,7.1,,,PASS,ok,ok,,,,,,Emilie Lesclaux,Kleber Mendoní€Œ€í‰Œ€í€Œ‰í‰Œëí€Œ€í‰Œ€í€Œ‰í‰Œˆí€Œ€í‰Œ€í€Œ‰í‰Œ«í€Œ€í‰Œ‰í€Œ‰í‰Œ_a Filho,"$29,295",UNRATED,Cinema Guild,28872.09326,,,,
5844,5844,5844,5844,5844,5844,3809,2258337,2,Eega,2012,,,S.S. Rajamouli,,145,,,,,,Action||Adventure||Comedy||Drama||Fantasy,,,,,,,,,Telugu,India,,,,7.9,,,FAIL,men,men,,,,,,Sai Korrapati,S.S. Kanchi,,,Ficus,0,,,,
5845,5845,5845,5845,5845,5845,3445,1800741,3,Step Up Revolution,2012,1583,Color,Scott Speer,121,99,35,433,Stephen Boss,3000,35057332,Drama||Music||Romance,Ryan Guzman,45394,4863,Misha Gabriel Hamilton,0,|3 dimensional||dance||dancer||dancing||flash mob|,http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1,72,English,USA,PG-13,33000000,594,6.5,2.35,19000,PASS,ok,ok,35074677,165552290,33483073,35588120,167975738,Jon M. Chu,Amanda Brody,"$35,057,332",PG-13,Summit Entertainment,203563858,,,,
5846,5846,5846,5846,5846,5846,4551,1995341,3,It&#39;s a Disaster,2012,,,Todd Berger,,88,,,,,,Comedy||Drama,,,,,,,,,English,USA,,,,6.5,,,PASS,ok,ok,,,,,,Laura Adkin,Todd Berger,,TV-14,,0,,,,
5847,5847,5847,5847,5847,5847,3818,1045658,3,Silver Linings Playbook,2012,2202,Color,David O. Russell,539,122,737,14000,Robert De Niro,34000,132088910,Comedy||Drama||Romance,Jennifer Lawrence,533607,72115,Bradley Cooper,0,|adulterous wife||bipolar disorder||obsessive compulsive personality disorder||unhappy marriage||widow|,http://www.imdb.com/title/tt1045658/?ref_=fn_tt_tt_1,692,English,USA,R,21000000,22000,7.8,2.35,117000,PASS,ok,ok,132092958,227317397,21307410,134026609,230644998,Bruce Cohen,David O. Russell,"$132,088,910",R,The Weinstein Company,364671607,,,,
5848,5848,5848,5848,5848,5848,3453,1298649,2,"Watch, The",2012,909,Color,Akiva Schaffer,265,102,82,537,Nicholas Braun,622,34350553,Action||Comedy||Sci-Fi,Will Forte,104066,2488,Rosemarie DeWitt,4,|alien||escape||manager||neighborhood watch||ohio|,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207,English,USA,R,68000000,591,5.7,2.35,15000,FAIL,men,men,34353000,67353000,55805121,34855879,68338951,Blondel Aidoo,Jared Stern,,,,103194830,,,,
